Symbol,Sector,PE_Ratio
EYKS,Financials,-167.409225
BRXD,Health Care,318.586060
RRXD,Consumer Staples,307.028809
LYAA,Utilities,477.667694
STLK,Consumer Discretionary,26.567217
ECBO,Consumer Staples,150.586533
GYRR,Utilities,-113.664543
UHGP,Financials,-429.729919
GKJD,Utilities,46.236366
ZYBJ,Information Technology,256.322845
VMKP,Telecommunication Services,-309.598663
NIFN,Industrials,435.553497
DMLA,Information Technology,266.592743
ZBEW,Consumer Staples,-276.697662
ACPD,Consumer Discretionary,252.710342
OXGZ,Industrials,340.244141
TNXF,Consumer Staples,403.218567
AJTC,Consumer Discretionary,456.019653
GOZY,Financials,248.284988
YITQ,Information Technology,-360.313812
UPCO,Health Care,313.102417
EWDA,Consumer Discretionary,-481.004059
GEDN,Energy,-205.014221
IGBQ,Telecommunication Services,-386.680817
GMTY,Energy,-491.639099
PIDJ,Utilities,450.772217
OVHX,Energy,-474.996033
OZJJ,Utilities,414.669464
BJHE,Consumer Discretionary,-341.629547
JOXT,Energy,293.851593
WLKY,Real Estate,244.734451
GPUA,Telecommunication Services,118.010529
NXNN,Consumer Discretionary,176.281052
EPII,Consumer Discretionary,386.176086
IRVJ,Energy,183.139923
XNHQ,Information Technology,-76.841026
MWIL,Consumer Staples,-412.207153
ILYJ,Health Care,14.085849
OJPJ,Real Estate,-25.529160
IVLM,Consumer Staples,-240.704086
ESZP,Real Estate,-176.427689
FYCJ,Information Technology,333.327118
TRNA,Telecommunication Services,-221.624985
JTZX,Consumer Staples,-239.549240
BBMT,Real Estate,201.368607
BZOR,Real Estate,406.052551
ZYCW,Real Estate,-321.556580
LMWV,Financials,72.732170
IOUA,Financials,126.862236
NYHJ,Information Technology,438.820984
KOXS,Health Care,286.859344
GWZQ,Real Estate,416.014832
RBST,Real Estate,0.147008
JVWN,Information Technology,-308.597473
URND,Financials,-251.474869
WXUZ,Health Care,-319.565460
OAJC,Consumer Discretionary,11.867825
FFSR,Energy,1.753349
VEPG,Energy,225.751190
HQUH,Consumer Discretionary,236.958496
ZCGE,Health Care,254.075623
VKMU,Health Care,-445.066193
XVXQ,Real Estate,-123.442307
DOQM,Real Estate,-32.174625
IIYR,Utilities,465.227692
BKUC,Real Estate,171.719894
QIMT,Industrials,-2.708731
SPPT,Information Technology,210.600906
NQKO,Real Estate,-22.187597
QIHR,Consumer Discretionary,-155.304520
AGNX,Utilities,-325.117035
ODCR,Utilities,415.030457
OUZU,Consumer Staples,-206.225067
XTSR,Energy,-246.816406
ZMVH,Energy,198.640182
QGEK,Information Technology,-466.662811
IXKR,Information Technology,212.016174
QCMP,Information Technology,432.658142
BWBW,Information Technology,130.657303
ADAZ,Utilities,-288.103607
BJDY,Telecommunication Services,-370.643188
MGDR,Health Care,376.638519
NUUC,Real Estate,-7.953795
PUMM,Telecommunication Services,-249.364883
XKZM,Consumer Staples,-152.594559
BGPP,Information Technology,115.972687
LNTS,Consumer Discretionary,-425.721283
MFTS,Information Technology,-88.864799
SYVT,Consumer Staples,439.765167
ZPSJ,Health Care,-361.281952
BTSE,Consumer Discretionary,47.557693
BHOC,Telecommunication Services,222.427811
YAYS,Health Care,251.455917
MIWS,Information Technology,-197.593918
BOKP,Consumer Discretionary,482.467163
COMK,Financials,402.284668
ZDZU,Industrials,283.374176
CGCZ,Telecommunication Services,115.342415
XMRU,Energy,-245.860138
PRIL,Telecommunication Services,-361.072327
PNAH,Consumer Discretionary,335.633514
JPMO,Real Estate,-16.367535
QKVN,Health Care,-225.553207
OTNA,Energy,166.834045
MWCA,Financials,385.753601
BZNW,Health Care,440.915649
FLBH,Financials,218.769318
QJGX,Financials,-62.019135
YORP,Real Estate,-314.660492
JESY,Industrials,-298.639282
ACMX,Consumer Staples,-159.137543
BTAQ,Telecommunication Services,433.483459
IUIP,Real Estate,-381.686462
HZIW,Health Care,215.597275
IUKG,Utilities,-393.693420
BQWL,Information Technology,338.488953
MVZP,Utilities,248.570053
ORAT,Telecommunication Services,150.254776
JAXK,Telecommunication Services,-171.878479
WLKA,Consumer Staples,173.703812
KTXF,Financials,-487.456024
PYLR,Consumer Staples,8.483047
RLOZ,Energy,-386.540649
QEZJ,Utilities,47.202461
OIDS,Telecommunication Services,311.895447
ZOSD,Information Technology,296.559784
MOFU,Health Care,-69.934082
NBCY,Consumer Discretionary,440.465637
WMKI,Information Technology,72.845543
RTOE,Energy,467.168671
GITC,Utilities,393.719208
HXEZ,Consumer Staples,239.380325
SNVE,Information Technology,-65.669853
RUOI,Utilities,77.399948
DVXJ,Financials,205.962646
IGUA,Industrials,205.239716
ZZBC,Information Technology,-454.652802
NJJB,Industrials,-142.219727
CPSA,Consumer Staples,202.154999
IHMV,Consumer Discretionary,46.159519
JJNM,Consumer Discretionary,199.101959
IQAN,Energy,-95.491104
TSKE,Industrials,124.573746
GUXG,Energy,-325.057220
EDWN,Industrials,230.457138
SDLI,Consumer Discretionary,-439.069855
NUEA,Industrials,-129.570480
JBIK,Real Estate,-121.235115
IFGE,Financials,238.788849
YART,Energy,-411.878204
SBVZ,Energy,-455.168854
RGWM,Industrials,-295.068420
JESO,Telecommunication Services,208.073883
UTTA,Utilities,39.744408
ZBIR,Information Technology,99.298866
TBDL,Utilities,-274.838715
TEOH,Utilities,416.195343
MQEU,Energy,374.403107
LOQY,Real Estate,312.796661
DLGV,Utilities,-468.733643
BHZG,Information Technology,-357.942566
KGEY,Information Technology,456.495239
UQMV,Financials,-407.404602
BRYB,Consumer Staples,349.847229
PWJJ,Information Technology,-355.010986
CEEU,Telecommunication Services,386.567902
BEXT,Real Estate,415.771484
ZFCQ,Industrials,146.179718
XMPX,Financials,491.002502
WWYR,Real Estate,288.074371
ENDL,Telecommunication Services,465.452148
MFPG,Utilities,-342.637634
XTGL,Consumer Staples,369.425140
FSCW,Financials,-310.374359
DBFJ,Consumer Discretionary,-137.907867
EHDO,Consumer Staples,215.033691
JRZQ,Energy,80.693260
ZHRR,Health Care,-318.733765
MAEI,Utilities,-70.505966
POQN,Consumer Discretionary,-83.604874
ARVM,Telecommunication Services,-484.039490
PXTC,Utilities,-335.425079
BMCQ,Health Care,139.500839
GBKM,Health Care,-292.718567
NTAP,Information Technology,211.402725
OVDZ,Energy,263.535675
WTUM,Utilities,-211.167603
VTUW,Utilities,-437.452057
SCQW,Real Estate,-352.305725
UJRY,Information Technology,-435.693909
UFAD,Industrials,172.540329
CAVJ,Health Care,-254.262650
PCXK,Energy,440.932434
HSKN,Utilities,-212.060211
MNBU,Financials,65.005951
IKBG,Financials,157.013855
SWYP,Utilities,183.872833
RSMS,Health Care,253.201263
KWQA,Telecommunication Services,-263.357697
KKMW,Information Technology,391.975525
SITK,Financials,-428.123260
WZFG,Financials,431.089966
NNFR,Financials,-321.795044
ATFL,Health Care,-419.823547
RCDE,Consumer Discretionary,-432.086365
NPTD,Consumer Discretionary,26.105412
RPNC,Consumer Staples,-197.923645
RFAC,Health Care,303.640289
EPPV,Real Estate,-90.570999
SRSF,Health Care,-421.033051
JBUC,Utilities,-491.755524
FYSS,Real Estate,51.914242
ZAQL,Consumer Staples,-207.792206
IUFE,Consumer Discretionary,-409.064545
ZIPR,Financials,-445.708893
UPEB,Utilities,-8.540208
HZPZ,Telecommunication Services,-494.371277
WQPF,Financials,225.797760
ROYK,Consumer Discretionary,-204.608139
WGRC,Telecommunication Services,-462.819183
IMTH,Financials,0.335917
SZJA,Consumer Staples,442.236816
LZCF,Consumer Staples,58.684071
NZOY,Industrials,-72.458481
BANV,Utilities,20.119877
ARRL,Financials,-75.792229
BOWC,Energy,-203.573593
VTEF,Consumer Discretionary,-442.571594
WDZN,Health Care,-152.563278
LZCG,Consumer Staples,13.280496
MVRT,Information Technology,-243.319931
MEYB,Consumer Staples,-282.678314
QLGI,Financials,201.912476
RYPY,Information Technology,52.924648
PWAB,Industrials,-384.372559
NJSD,Telecommunication Services,473.704651
DKXA,Telecommunication Services,385.820007
ZKDA,Real Estate,-127.353737
USNK,Energy,49.587208
MWZG,Industrials,6.982879
MTDQ,Information Technology,-488.344696
BFVZ,Real Estate,-351.603271
GJJS,Consumer Staples,-260.225769
IXID,Energy,-311.251526
ZNZR,Consumer Staples,-41.951721
UTTP,Industrials,-207.114777
VYGM,Real Estate,-450.956573
SXKP,Real Estate,192.655411
CJCV,Telecommunication Services,145.512344
KBSM,Financials,-88.736259
BLFX,Energy,-190.853973
CQOY,Consumer Discretionary,-398.745514
JAFH,Telecommunication Services,112.304176
TRGL,Financials,-25.721794
SCCL,Health Care,-229.398697
AIVU,Energy,-13.479110
ETEC,Information Technology,-357.011078
ZNBT,Telecommunication Services,459.731842
GAYD,Financials,-454.477753
PYSE,Industrials,296.219727
JFKU,Consumer Staples,-204.723099
PYQW,Consumer Discretionary,469.833008
MTAA,Industrials,126.384354
YQAH,Energy,416.737183
GJVU,Energy,-119.936646
ZTMD,Information Technology,-44.498215
IXYU,Financials,-180.817932
NEBN,Energy,180.207428
ACVH,Consumer Discretionary,275.554199
WOGJ,Real Estate,312.606598
FLPQ,Utilities,-425.884216
RNQN,Financials,37.212807
LAXB,Energy,-151.884674
QHNW,Energy,40.443558
MHBU,Telecommunication Services,113.095123
KBNI,Real Estate,342.741821
BTYB,Telecommunication Services,432.643127
ISBN,Health Care,-441.700806
RFBX,Utilities,331.368927
KVCW,Industrials,-360.189178
GCFA,Energy,-181.950897
EHUZ,Information Technology,-330.476105
UGDG,Consumer Discretionary,-147.030060
PVKY,Telecommunication Services,-227.356033
UOJW,Consumer Discretionary,-400.335571
EYJU,Consumer Discretionary,164.273758
HLAJ,Consumer Discretionary,-431.809296
PHQV,Consumer Discretionary,22.449568
REEB,Health Care,-429.731049
XTMR,Real Estate,74.004089
MSJR,Health Care,28.843502
YYSZ,Energy,-394.083344
ZOGQ,Utilities,285.477295
MMMV,Energy,333.983765
MXTJ,Telecommunication Services,393.675964
EADS,Health Care,-238.277115
QWHI,Energy,-392.320740
FRWI,Consumer Discretionary,-121.935669
AUFL,Consumer Staples,152.256058
EAFN,Telecommunication Services,19.456923
ZCGW,Utilities,-313.413971
NQLK,Consumer Staples,-257.988953
QTVP,Industrials,-305.939606
QKBJ,Utilities,376.455048
WMYQ,Financials,-253.315842
WKUM,Information Technology,202.679031
RIQF,Consumer Staples,-261.488495
BEBV,Energy,-126.510025
EOUK,Industrials,91.991364
IUNV,Utilities,-323.947571
NXUW,Utilities,104.070953
WHQE,Telecommunication Services,-457.266571
EKJA,Utilities,-312.811920
PMPO,Real Estate,397.142395
MMZI,Telecommunication Services,-21.261482
JZRQ,Real Estate,196.775787
YRFC,Consumer Discretionary,76.555069
TSSX,Telecommunication Services,-303.017731
GHYN,Consumer Staples,109.040771
QSTX,Information Technology,311.494843
QKYY,Information Technology,-450.404694
KZJS,Information Technology,-134.733994
BEEI,Consumer Staples,-139.795776
YFDO,Information Technology,-484.287384
JTPG,Financials,142.950867
ODIP,Consumer Staples,353.857788
VWGP,Energy,-24.319681
OEFY,Consumer Discretionary,-460.423157
MGOE,Utilities,233.189880
LEMA,Telecommunication Services,29.362011
DKRH,Utilities,47.812035
CVIH,Health Care,202.578140
JGYW,Information Technology,-247.524429
ABKZ,Health Care,478.625824
LCFH,Consumer Staples,401.878448
TRYK,Industrials,-4.834651
BVGF,Financials,-311.763245
BKCS,Information Technology,-47.434612
YMSD,Health Care,454.530945
BGXE,Industrials,-142.681168
MDRQ,Health Care,-498.121460
LZNL,Industrials,-333.980103
TRDE,Financials,213.187683
MLSR,Telecommunication Services,193.012512
CMHU,Health Care,-129.324600
SADY,Financials,-184.229523
ZLRM,Financials,-346.800262
KOXM,Telecommunication Services,-99.422897
DQXM,Industrials,231.436447
DGWG,Health Care,120.230202
AXBZ,Consumer Discretionary,-291.966644
KKLQ,Utilities,-159.928833
IVWZ,Health Care,-69.493362
HFNR,Energy,214.727798
TASG,Energy,-487.613403
VKFA,Consumer Staples,92.892761
RMLT,Consumer Staples,394.542542
TEHB,Consumer Discretionary,381.871002
UFRI,Financials,279.240753
GITL,Energy,131.416458
JVXE,Financials,-179.537277
XKGC,Telecommunication Services,-98.714745
NSZT,Energy,-267.255280
DDOG,Consumer Staples,228.508041
YMPE,Information Technology,-187.337265
PTHJ,Information Technology,-365.220184
VJDQ,Consumer Staples,378.969696
UXRP,Real Estate,162.081726
FXGM,Information Technology,207.708298
NXPV,Information Technology,401.254822
QXGV,Financials,-28.602955
PKUH,Financials,166.958191
LLZR,Energy,51.322582
DPFT,Energy,290.592285
LLQV,Industrials,-159.280319
KNNT,Consumer Staples,-67.864159
OVPW,Health Care,286.758423
CLSL,Energy,302.912506
NXUV,Financials,232.033264
YYLD,Real Estate,-182.432693
LZRP,Consumer Staples,-40.500443
AHXF,Industrials,-30.801691
ONDZ,Information Technology,6.799585
PIIQ,Financials,-83.203072
LTUS,Industrials,162.939545
WONC,Real Estate,-97.752220
MLGW,Health Care,223.423233
AJDJ,Real Estate,-401.620972
HPIU,Information Technology,328.372772
ZKLJ,Health Care,341.162811
YLSJ,Real Estate,-455.654480
IDJE,Consumer Discretionary,-257.038025
MEOA,Industrials,201.003601
DBMT,Utilities,430.338409
RUPQ,Energy,495.149750
HLDG,Consumer Staples,330.712463
ENZR,Health Care,-238.941620
PUAO,Consumer Discretionary,-289.490204
JVCH,Utilities,-159.471909
BJSM,Utilities,288.808502
UEAP,Financials,418.202606
WKGW,Health Care,365.735626
BALH,Industrials,90.089844
IVPA,Energy,-361.396637
AHYK,Telecommunication Services,478.708832
LBRJ,Health Care,132.098267
ZFRD,Financials,-421.378845
MKXU,Real Estate,31.453810
YQOS,Health Care,-178.288528
ZTGT,Energy,-83.508194
LUUM,Utilities,39.620441
OYGR,Industrials,-38.863003
MFHJ,Health Care,-69.676384
AUGM,Utilities,-472.801483
HQNX,Consumer Discretionary,-125.002289
UVTO,Energy,415.413513
IXJT,Information Technology,228.513260
VICY,Utilities,-111.720634
LKHS,Real Estate,382.618469
DSFK,Financials,218.800934
SZHU,Energy,-218.346237
MODN,Utilities,-300.914276
YRVG,Health Care,95.747765
VVIG,Information Technology,-357.957245
URUL,Health Care,-367.824402
KXNJ,Utilities,362.436615
GWOV,Energy,-274.421997
VSWA,Industrials,-241.609360
UFXD,Real Estate,485.251068
CSWJ,Financials,352.406342
ZXLS,Industrials,-295.533875
VIYU,Health Care,74.887024
HOSC,Consumer Discretionary,202.222839
KHGJ,Health Care,316.024628
JYDX,Consumer Discretionary,304.349396
DCNW,Energy,-334.300720
POXH,Real Estate,-480.275879
CZDW,Industrials,6.511857
CCMM,Utilities,-270.980865
QVQI,Consumer Discretionary,127.571426
UOXL,Telecommunication Services,167.240143
PDOM,Consumer Staples,-263.046722
PBQF,Industrials,115.814171
UVEM,Information Technology,-459.413849
USCY,Utilities,-73.675987
QACX,Real Estate,-136.924377
VYFL,Information Technology,-467.136719
BCDX,Financials,-304.730042
VZOH,Financials,-433.970367
UDKK,Real Estate,271.008209
XHGW,Telecommunication Services,-34.538681
JWSY,Telecommunication Services,357.086517
NRPL,Telecommunication Services,428.916473
QJWQ,Energy,181.568100
XYLT,Information Technology,163.016296
AJSR,Utilities,491.456299
SYPE,Energy,342.713776
WVLF,Energy,-293.279999
WGXK,Industrials,110.972229
PAUM,Information Technology,218.218475
ZHLF,Consumer Staples,134.968018
HUPW,Consumer Staples,472.226257
KHVO,Utilities,273.215240
OZNF,Information Technology,-421.158447
KRZR,Utilities,136.691116
LXXW,Consumer Discretionary,425.895386
FXKM,Consumer Staples,454.960510
VUIM,Utilities,-161.467880
CXCG,Information Technology,357.301300
UTNH,Energy,-30.182104
FSPO,Utilities,97.829277
UEPN,Consumer Discretionary,405.744690
GJSU,Energy,213.623062
EJKC,Real Estate,-75.387497
YJKN,Consumer Staples,-287.849213
ZVTZ,Consumer Discretionary,226.992981
VHZS,Industrials,-455.887115
HGNK,Health Care,-222.218781
IJMA,Health Care,-283.454071
AQRV,Consumer Discretionary,-407.623169
EDMV,Energy,316.730377
XIQD,Information Technology,-36.789543
VOPM,Industrials,218.484024
TPGS,Health Care,337.451874
JNUY,Financials,95.196083
AFCD,Industrials,-264.619537
ZIQF,Health Care,-132.185364
DALE,Consumer Staples,276.702118
RKRV,Energy,73.733696
JJBT,Health Care,251.634750
EQTJ,Utilities,204.210693
TKXS,Real Estate,-463.002930
HKJJ,Health Care,-366.198914
UPKU,Health Care,292.167511
XUNR,Consumer Staples,291.618866
ZZBU,Consumer Discretionary,-475.389740
FNVJ,Industrials,497.853790
IPTX,Industrials,-281.956329
VWIR,Industrials,322.601654
LNTL,Real Estate,-283.248871
JYPT,Industrials,-407.955566
DSWY,Health Care,-233.902252
HLUN,Industrials,-391.706757
LFKZ,Real Estate,-496.021545
XUPL,Information Technology,367.756683
KPMH,Industrials,-162.927155
OZNL,Consumer Discretionary,472.125824
XNFW,Telecommunication Services,-111.620987
QEZI,Consumer Staples,-366.078918
LFJB,Telecommunication Services,444.911743
YZYW,Consumer Discretionary,180.249786
TOPI,Information Technology,-247.539627
PCFW,Health Care,102.661339
VPSB,Telecommunication Services,487.898773
FRSO,Information Technology,245.290512
NCRZ,Financials,-435.577881
UTYJ,Industrials,322.027008
TTQF,Telecommunication Services,477.589447
LNHD,Financials,-200.686813
FPCX,Energy,-269.621460
BLWJ,Financials,130.611191
PCTK,Health Care,-2.449782
AUSJ,Health Care,292.791931
GWBK,Utilities,122.063293
BCQD,Utilities,207.996094
UYCS,Utilities,73.788689
RLCO,Consumer Discretionary,288.891235
JRWV,Health Care,-210.415482
MSFS,Health Care,176.170197
MHAT,Consumer Discretionary,-343.321167
SHAP,Real Estate,-365.676392
KPYR,Telecommunication Services,-156.596146
ADZK,Industrials,-34.528397
LXIQ,Industrials,176.168610
LUSD,Health Care,-106.245308
JQJZ,Consumer Discretionary,492.929810
PWUA,Information Technology,-185.871613
TPDY,Industrials,3.858638
MOLS,Energy,236.102142
KELG,Health Care,-356.147064
DWSK,Information Technology,404.407135
CSAE,Utilities,200.324997
BPFS,Information Technology,386.157288
DBPW,Utilities,-93.385056
WPPD,Information Technology,-180.748581
EQXX,Consumer Discretionary,-284.907837
SAMS,Health Care,329.727417
ZWGB,Telecommunication Services,-158.186829
IFUU,Information Technology,-336.915649
HVTZ,Utilities,-447.353455
RKHB,Real Estate,-477.535400
BQIO,Utilities,-177.501968
SYXF,Financials,373.334320
CFHA,Energy,216.814514
BJXS,Health Care,-381.710419
XVFY,Energy,150.686111
KLPJ,Financials,430.836975
TLOX,Telecommunication Services,64.849754
YHUS,Consumer Staples,306.787811
MRSI,Information Technology,486.501251
XGYV,Real Estate,-56.662067
GGTH,Real Estate,-102.424301
MSGZ,Telecommunication Services,-83.709282
WURO,Financials,-1.115574
QVEN,Industrials,-439.454376
JOZA,Financials,351.909546
RVQH,Consumer Discretionary,221.822723
TXHE,Telecommunication Services,150.103577
FVAK,Information Technology,174.264969
QPXD,Energy,-202.082977
XSQZ,Information Technology,-171.882294
BNDC,Health Care,-298.445953
KHVB,Information Technology,229.551102
DLLV,Consumer Discretionary,224.128540
ETRU,Energy,-454.048309
COOK,Industrials,448.529724
MTVM,Energy,-249.176270
AVGM,Real Estate,-357.636292
KVYB,Consumer Discretionary,301.887604
VSPC,Financials,245.147980
ATII,Telecommunication Services,-18.410292
QSKJ,Utilities,-216.602493
XXOW,Financials,49.372875
ATZS,Consumer Discretionary,-240.500290
IIDN,Financials,228.929199
ADTV,Telecommunication Services,290.429779
GBWP,Telecommunication Services,246.883423
GWFM,Financials,-126.192299
POIM,Financials,-441.815186
WRIU,Industrials,242.927063
FBLC,Telecommunication Services,-7.204535
SBVI,Utilities,-39.236031
RZSU,Consumer Discretionary,-168.556870
DRMB,Health Care,109.309303
CEAH,Utilities,-161.527939
CISN,Consumer Staples,-182.049652
KXOF,Information Technology,251.048950
TASV,Real Estate,-334.197906
XKZU,Consumer Staples,407.451508
OENI,Consumer Discretionary,472.457672
WZBA,Real Estate,246.592545
QJLY,Utilities,-270.620514
WFDG,Industrials,318.979431
UFFS,Industrials,196.690781
NSYH,Health Care,47.894863
IFZQ,Financials,177.010834
HTQO,Real Estate,-177.522018
WKPP,Health Care,-51.385906
BKWL,Real Estate,255.069397
ZCCC,Energy,-150.209045
YHBL,Financials,373.896027
SXKR,Information Technology,140.586288
OZQV,Consumer Discretionary,80.636040
UAIP,Real Estate,34.461502
EXKT,Industrials,434.324219
AENF,Energy,-172.741409
RFSN,Consumer Staples,-138.520706
DBCH,Energy,-472.420685
HBZY,Real Estate,-331.435913
JWLG,Industrials,66.706963
QHXY,Health Care,-221.055725
DQLF,Consumer Discretionary,321.145569
EPUX,Financials,-373.266388
ZRNS,Information Technology,79.744896
VMWV,Consumer Staples,456.979614
XCWE,Information Technology,76.101135
NPAL,Information Technology,-347.257355
KKBK,Health Care,411.523468
SFWY,Energy,-183.437119
RLOX,Real Estate,338.158783
NULD,Real Estate,-342.256683
UJKF,Telecommunication Services,401.117065
XNGB,Industrials,115.979340
FLLE,Energy,186.596085
IZQK,Consumer Staples,-193.518570
HCJH,Real Estate,30.006470
EBTS,Industrials,372.563446
JQJT,Energy,1.096866
DDMO,Telecommunication Services,305.703339
JUJP,Industrials,149.078644
BCWG,Utilities,-445.553040
NZNO,Industrials,411.751221
SQRB,Health Care,257.877716
KXJG,Consumer Discretionary,323.626801
RBTF,Consumer Staples,-3.717887
MGDF,Financials,-343.055450
EDAL,Energy,-290.935944
DRNN,Health Care,-269.804077
UHRW,Information Technology,-208.237000
GYIS,Energy,89.556168
EMKH,Industrials,-353.820770
POML,Energy,84.550644
TJEO,Health Care,-131.073853
TTHL,Industrials,106.499435
XYUB,Consumer Staples,2.314798
IITC,Utilities,-399.055298
EBBQ,Utilities,215.924896
PEQQ,Energy,-317.022552
ERKT,Consumer Discretionary,168.661911
GRMI,Consumer Discretionary,447.743896
DTVL,Telecommunication Services,-341.917175
OTBE,Consumer Staples,-40.363293
MPSU,Utilities,-419.206757
ZKGL,Real Estate,260.550293
HRHL,Health Care,126.134804
BNUH,Utilities,472.624756
YTHT,Utilities,-244.518143
TMQK,Industrials,-381.681885
JWAK,Health Care,446.511658
KLXH,Industrials,280.717316
BOAZ,Telecommunication Services,-456.732971
MJUT,Real Estate,263.752106
HIOJ,Health Care,316.387726
KBBV,Health Care,201.957672
YHOT,Consumer Discretionary,-274.394440
JNZQ,Consumer Staples,229.780792
CXYT,Real Estate,392.509460
ODTO,Health Care,-183.068665
DZOK,Utilities,-327.452026
WOVZ,Industrials,-48.193916
SNOX,Real Estate,239.029358
CKUL,Real Estate,-277.179504
RCBO,Energy,-115.261482
MDTL,Real Estate,-359.823822
CTTP,Information Technology,-329.506378
TOTN,Real Estate,444.825592
AEWX,Real Estate,45.584766
ARDN,Real Estate,211.908997
CCSX,Consumer Discretionary,-274.905457
PTGS,Health Care,-87.948547
MNVU,Industrials,433.590027
CUCN,Consumer Staples,24.094181
GCGJ,Health Care,56.598011
SOOM,Consumer Staples,179.896271
TWLG,Financials,-236.851776
OSNR,Consumer Staples,-393.430450
AZIX,Industrials,-106.361610
CATC,Energy,-403.422913
DBJP,Utilities,318.350708
QXPB,Consumer Discretionary,-322.375092
GVOV,Real Estate,222.380112
ETSG,Consumer Staples,390.539825
UYKD,Information Technology,-399.342346
ZAKR,Information Technology,-385.375946
FQVA,Consumer Discretionary,-223.175812
UOVU,Industrials,283.983917
GNDZ,Energy,-341.471313
GATZ,Consumer Staples,-398.086273
ZJKH,Energy,53.026642
TWHU,Energy,249.837524
LBNF,Information Technology,30.633900
YROK,Telecommunication Services,-12.948484
QVNR,Utilities,411.204163
XUGD,Information Technology,61.811821
KRZY,Health Care,167.892853
ZWIX,Telecommunication Services,315.626831
FTUM,Industrials,393.224243
KZDA,Energy,51.524277
TBVX,Energy,-475.217102
XSTW,Industrials,-117.691826
MVWO,Telecommunication Services,-386.509064
CLXZ,Real Estate,-74.498581
LNIM,Information Technology,7.481979
QJQR,Information Technology,284.620361
ABQP,Industrials,5.980651
NHBL,Industrials,-334.177063
YDSZ,Consumer Discretionary,-493.744873
TFIM,Real Estate,70.401535
VKEL,Consumer Discretionary,198.038116
OMZB,Telecommunication Services,464.629211
NELB,Utilities,-407.768188
VAKF,Consumer Discretionary,42.827358
ASSZ,Telecommunication Services,-427.743164
JDHC,Telecommunication Services,273.426178
TWHR,Consumer Staples,-434.796600
SRYS,Real Estate,-281.443848
BYLY,Telecommunication Services,81.912384
IUSY,Consumer Staples,-328.611298
BFLN,Energy,-281.349792
LKVV,Energy,-456.114929
NMIT,Industrials,-329.063599
HPMX,Telecommunication Services,-163.986267
QQLB,Information Technology,-230.341263
MZLF,Real Estate,-310.602356
XTJE,Health Care,-85.356117
QSBU,Financials,-88.024780
NYQZ,Information Technology,142.213745
SXWR,Information Technology,152.684280
XRLL,Consumer Discretionary,199.951263
ENYF,Utilities,144.505661
URLJ,Energy,-96.662407
HQXC,Financials,62.032837
ZZPN,Health Care,-183.622604
ZRBJ,Industrials,309.554047
HSMJ,Industrials,347.413971
YKRH,Industrials,375.226440
CHCJ,Consumer Discretionary,376.050171
IXST,Consumer Discretionary,-44.201454
DXYB,Industrials,498.379578
GWTU,Information Technology,-337.595367
PHNR,Real Estate,-430.478607
UVCC,Real Estate,-349.986084
KQYK,Health Care,387.978333
EKVY,Industrials,291.005035
LBZO,Consumer Staples,-244.715164
TDZE,Telecommunication Services,212.891998
USJA,Energy,-266.113434
LNVA,Health Care,209.037109
YGLT,Energy,123.310463
DVTB,Telecommunication Services,300.105957
MMKI,Telecommunication Services,-332.281281
NRMX,Health Care,-44.164463
UMVO,Telecommunication Services,238.964020
BZPD,Industrials,384.804016
KDJE,Utilities,493.384460
UBND,Utilities,192.266281
SCST,Consumer Discretionary,-199.781494
XYNZ,Information Technology,181.568405
RPGT,Financials,-492.731781
ZAUA,Information Technology,188.627914
QQMK,Utilities,186.274887
SAUR,Telecommunication Services,314.387665
DWCE,Financials,18.038301
SZCC,Energy,-209.941040
NOGI,Consumer Staples,-93.362404
UINO,Utilities,-12.656636
WRSZ,Consumer Staples,-399.425446
RKRS,Health Care,-70.303535
IXMG,Financials,-449.368530
BEBH,Telecommunication Services,-179.176239
YQGT,Consumer Staples,-334.420715
KFOU,Information Technology,496.219574
XAZZ,Information Technology,392.023956
VCZG,Energy,358.153809
BHFH,Industrials,-467.958038
FEBO,Utilities,386.599579
MFSP,Information Technology,270.465637
YFCW,Consumer Staples,-270.202850
PTFW,Consumer Staples,279.377380
HHNS,Industrials,245.760162
WYOQ,Consumer Discretionary,35.236794
ZRJM,Real Estate,-6.343181
NTFQ,Financials,230.425217
LGVP,Energy,-485.424194
FRON,Energy,314.286896
KBUN,Real Estate,299.000763
TZZX,Health Care,-347.254028
FFKU,Industrials,-193.720901
WUMV,Energy,-107.971680
ILIZ,Real Estate,56.007904
OREO,Telecommunication Services,-103.422714
AZVA,Utilities,329.185608
RDRY,Energy,-323.053009
YFUK,Financials,-290.603180
NRRO,Health Care,109.896362
YRBF,Information Technology,-263.760071
HMJV,Real Estate,10.699240
WGPV,Telecommunication Services,-493.431244
CTQT,Consumer Staples,-386.046204
BHBV,Telecommunication Services,232.792084
SMTP,Industrials,-159.484726
OOIB,Consumer Discretionary,456.543243
NOYW,Consumer Staples,325.650024
BLPN,Consumer Staples,-191.035828
YGDM,Consumer Discretionary,367.390198
QVUN,Telecommunication Services,183.396378
ELXC,Energy,-227.891479
OGSI,Industrials,-194.651749
GDCJ,Telecommunication Services,-369.802704
MWSR,Health Care,-319.854218
FYOD,Real Estate,68.360725
OGXG,Health Care,169.206421
ELTD,Information Technology,-78.515335
ZZKZ,Industrials,-380.186462
RFHG,Consumer Staples,427.054108
ATJE,Energy,257.672821
